Temps (s),Echelon (V),Tension_0 (V),Temp_0 (°C),Tension_1 (V),Temp_1 (°C),Tension_2 (V),Temp_2 (°C)
431.1754882335663,0.494,1.178,54.504,1.413,48.011,1.549,44.82
431.4401252269745,0.499,1.183,54.358,1.413,48.011,1.549,44.82
431.70513916015625,0.494,1.183,54.358,1.413,48.011,1.549,44.82
431.9709258079529,0.494,1.183,54.358,1.413,48.011,1.549,44.82
432.23546028137207,0.494,1.183,54.358,1.413,48.011,1.549,44.82
432.50098490715027,0.494,1.188,54.213,1.413,48.011,1.554,44.703
432.76667857170105,0.494,1.188,54.213,1.417,47.886,1.554,44.703
433.0314943790436,0.494,1.183,54.358,1.417,47.886,1.559,44.587
433.2970771789551,0.494,1.188,54.213,1.417,47.886,1.554,44.703
433.56262588500977,0.494,1.188,54.213,1.417,47.886,1.559,44.587
433.8270833492279,0.494,1.183,54.358,1.417,47.886,1.559,44.587
434.09290504455566,0.494,1.188,54.213,1.417,47.886,1.559,44.587
434.3572962284088,0.494,1.188,54.213,1.417,47.886,1.559,44.587
434.62256360054016,0.494,1.188,54.213,1.417,47.886,1.559,44.587
434.88789987564087,0.494,1.188,54.213,1.417,47.886,1.559,44.587
435.1535611152649,0.499,1.188,54.213,1.417,47.886,1.559,44.587
435.417916059494,0.494,1.188,54.213,1.417,47.886,1.564,44.471
435.6838324069977,0.494,1.188,54.213,1.417,47.886,1.564,44.471
435.9488995075226,0.494,1.188,54.213,1.417,47.886,1.564,44.471
436.21383023262024,0.494,1.188,54.213,1.413,48.011,1.559,44.587
436.47913432121277,0.494,1.188,54.213,1.417,47.886,1.564,44.471
436.7439823150635,0.494,1.188,54.213,1.417,47.886,1.559,44.587
437.0096380710602,0.494,1.183,54.358,1.417,47.886,1.564,44.471
437.2734308242798,0.499,1.183,54.358,1.417,47.886,1.564,44.471
437.5398573875427,0.494,1.183,54.358,1.417,47.886,1.564,44.471
437.8043954372406,0.494,1.183,54.358,1.417,47.886,1.564,44.471
438.06995487213135,0.494,1.183,54.358,1.417,47.886,1.564,44.471
438.33421325683594,0.494,1.183,54.358,1.417,47.886,1.564,44.471
438.599977016449,0.494,1.183,54.358,1.417,47.886,1.564,44.471
438.86546635627747,0.494,1.183,54.358,1.417,47.886,1.559,44.587
439.13088178634644,0.494,1.183,54.358,1.417,47.886,1.564,44.471
439.3955888748169,0.494,1.183,54.358,1.417,47.886,1.564,44.471
439.66084265708923,0.494,1.183,54.358,1.417,47.886,1.564,44.471
439.9260675907135,0.494,1.183,54.358,1.417,47.886,1.564,44.471
440.19013833999634,0.494,1.178,54.504,1.413,48.011,1.564,44.471
440.45569252967834,0.494,1.178,54.504,1.417,47.886,1.559,44.587
440.7210237979889,0.494,1.178,54.504,1.417,47.886,1.564,44.471
440.98559641838074,0.494,1.178,54.504,1.417,47.886,1.564,44.471
441.25112652778625,0.494,1.178,54.504,1.413,48.011,1.564,44.471
441.51673126220703,0.499,1.178,54.504,1.417,47.886,1.559,44.587
441.781893491745,0.494,1.178,54.504,1.417,47.886,1.559,44.587
442.0472619533539,0.494,1.173,54.65,1.417,47.886,1.564,44.471
442.3127911090851,0.494,1.173,54.65,1.417,47.886,1.564,44.471
442.57777404785156,0.494,1.178,54.504,1.417,47.886,1.564,44.471
442.8428645133972,0.499,1.173,54.65,1.417,47.886,1.564,44.471
443.1078779697418,0.494,1.173,54.65,1.417,47.886,1.564,44.471
443.3729684352875,0.494,1.178,54.504,1.417,47.886,1.564,44.471
443.6381175518036,0.494,1.178,54.504,1.417,47.886,1.564,44.471
443.903128862381,0.494,1.173,54.65,1.417,47.886,1.559,44.587
444.16760063171387,0.494,1.173,54.65,1.417,47.886,1.559,44.587
444.4331512451172,0.494,1.173,54.65,1.417,47.886,1.559,44.587
444.69766068458557,0.494,1.173,54.65,1.417,47.886,1.559,44.587
444.96343183517456,0.494,1.173,54.65,1.413,48.011,1.559,44.587
445.22894954681396,0.494,1.173,54.65,1.417,47.886,1.559,44.587
445.4942297935486,0.494,1.173,54.65,1.413,48.011,1.559,44.587
445.7592623233795,0.494,1.173,54.65,1.417,47.886,1.559,44.587
446.02413845062256,0.494,1.173,54.65,1.417,47.886,1.559,44.587
446.2886176109314,0.494,1.173,54.65,1.417,47.886,1.559,44.587
446.55470752716064,0.494,1.168,54.797,1.413,48.011,1.559,44.587
446.82017755508423,0.494,1.173,54.65,1.417,47.886,1.559,44.587
447.0854513645172,0.494,1.173,54.65,1.417,47.886,1.559,44.587
447.35039138793945,0.494,1.168,54.797,1.417,47.886,1.559,44.587
447.6144526004791,0.494,1.168,54.797,1.413,48.011,1.559,44.587
447.88054871559143,0.494,1.168,54.797,1.413,48.011,1.559,44.587
448.1454772949219,0.494,1.168,54.797,1.417,47.886,1.559,44.587
448.410924911499,0.494,1.168,54.797,1.417,47.886,1.559,44.587
448.67591309547424,0.494,1.168,54.797,1.413,48.011,1.559,44.587
448.941682100296,0.494,1.168,54.797,1.417,47.886,1.559,44.587
449.20649576187134,0.494,1.168,54.797,1.417,47.886,1.559,44.587
449.4718041419983,0.494,1.168,54.797,1.417,47.886,1.559,44.587
449.73699283599854,0.494,1.168,54.797,1.417,47.886,1.559,44.587
450.00181913375854,0.494,1.168,54.797,1.413,48.011,1.559,44.587
450.2663035392761,0.494,1.168,54.797,1.413,48.011,1.559,44.587
450.53222465515137,0.499,1.168,54.797,1.413,48.011,1.559,44.587
450.7967562675476,0.494,1.168,54.797,1.413,48.011,1.559,44.587
451.06225633621216,0.494,1.168,54.797,1.413,48.011,1.559,44.587
451.32684874534607,0.494,1.168,54.797,1.413,48.011,1.559,44.587
451.59258222579956,0.494,1.168,54.797,1.417,47.886,1.559,44.587
451.858163356781,0.494,1.168,54.797,1.413,48.011,1.559,44.587
452.12283515930176,0.494,1.168,54.797,1.413,48.011,1.559,44.587
452.38834857940674,0.494,1.163,54.945,1.417,47.886,1.559,44.587
452.6534459590912,0.494,1.163,54.945,1.413,48.011,1.559,44.587
452.91871786117554,0.494,1.163,54.945,1.413,48.011,1.559,44.587
453.18347430229187,0.494,1.163,54.945,1.413,48.011,1.559,44.587
453.44868993759155,0.494,1.163,54.945,1.413,48.011,1.559,44.587
453.713410615921,0.494,1.168,54.797,1.413,48.011,1.559,44.587
453.9796509742737,0.494,1.163,54.945,1.413,48.011,1.559,44.587
454.24386286735535,0.494,1.163,54.945,1.413,48.011,1.559,44.587
454.5090470314026,0.494,1.163,54.945,1.413,48.011,1.559,44.587
454.77487111091614,0.494,1.163,54.945,1.413,48.011,1.559,44.587
455.03974199295044,0.494,1.163,54.945,1.413,48.011,1.559,44.587
455.3048942089081,0.494,1.163,54.945,1.413,48.011,1.559,44.587
455.57035541534424,0.494,1.163,54.945,1.413,48.011,1.559,44.587
455.8353066444397,0.494,1.163,54.945,1.413,48.011,1.559,44.587
456.09998321533203,0.494,1.163,54.945,1.413,48.011,1.559,44.587
456.36522698402405,0.499,1.163,54.945,1.413,48.011,1.559,44.587
456.62954688072205,0.494,1.163,54.945,1.413,48.011,1.559,44.587
456.8960189819336,0.494,1.163,54.945,1.413,48.011,1.559,44.587
457.1606695652008,0.494,1.163,54.945,1.413,48.011,1.559,44.587
457.4257323741913,0.494,1.168,54.797,1.413,48.011,1.564,44.471
457.6911723613739,0.494,1.163,54.945,1.413,48.011,1.564,44.471
457.95612835884094,0.499,1.163,54.945,1.417,47.886,1.559,44.587
458.2218165397644,0.494,1.163,54.945,1.413,48.011,1.559,44.587
458.4868619441986,0.494,1.163,54.945,1.413,48.011,1.559,44.587
458.7514863014221,0.494,1.163,54.945,1.413,48.011,1.559,44.587
459.0169186592102,0.494,1.168,54.797,1.413,48.011,1.564,44.471
459.28240942955017,0.494,1.163,54.945,1.413,48.011,1.559,44.587
459.5473065376282,0.494,1.163,54.945,1.413,48.011,1.559,44.587
459.812792301178,0.494,1.163,54.945,1.413,48.011,1.559,44.587
460.0771780014038,0.494,1.163,54.945,1.413,48.011,1.559,44.587
460.3417763710022,0.494,1.163,54.945,1.413,48.011,1.559,44.587
460.60824513435364,0.494,1.163,54.945,1.413,48.011,1.559,44.587
460.8724956512451,0.494,1.163,54.945,1.413,48.011,1.559,44.587
461.13735461235046,0.494,1.163,54.945,1.413,48.011,1.559,44.587
461.4030604362488,0.494,1.163,54.945,1.413,48.011,1.559,44.587
461.6684000492096,0.494,1.168,54.797,1.413,48.011,1.564,44.471
461.933575630188,0.494,1.163,54.945,1.413,48.011,1.559,44.587
462.1988306045532,0.494,1.163,54.945,1.413,48.011,1.559,44.587
462.4641921520233,0.494,1.163,54.945,1.413,48.011,1.559,44.587
462.72964310646057,0.494,1.163,54.945,1.413,48.011,1.559,44.587
462.9946644306183,0.494,1.163,54.945,1.413,48.011,1.559,44.587
463.2590615749359,0.494,1.163,54.945,1.413,48.011,1.559,44.587
463.5241491794586,0.494,1.163,54.945,1.413,48.011,1.559,44.587
463.7888479232788,0.494,1.163,54.945,1.413,48.011,1.559,44.587
464.0545883178711,0.494,1.163,54.945,1.413,48.011,1.559,44.587
464.3200180530548,0.494,1.163,54.945,1.413,48.011,1.559,44.587
464.58552503585815,0.494,1.163,54.945,1.413,48.011,1.559,44.587
464.85020875930786,0.494,1.163,54.945,1.413,48.011,1.559,44.587
465.11575388908386,0.494,1.163,54.945,1.413,48.011,1.559,44.587
465.38090085983276,0.494,1.163,54.945,1.408,48.137,1.559,44.587
465.6457006931305,0.494,1.163,54.945,1.408,48.137,1.559,44.587
465.91125988960266,0.494,1.163,54.945,1.408,48.137,1.559,44.587
466.1765344142914,0.494,1.163,54.945,1.408,48.137,1.559,44.587
466.44091725349426,0.499,1.163,54.945,1.408,48.137,1.559,44.587
466.70637607574463,0.494,1.163,54.945,1.408,48.137,1.564,44.471
466.97047185897827,0.494,1.163,54.945,1.408,48.137,1.564,44.471
467.23617601394653,0.494,1.163,54.945,1.408,48.137,1.559,44.587
467.5024456977844,0.494,1.158,55.093,1.408,48.137,1.559,44.587
467.76655173301697,0.494,1.158,55.093,1.408,48.137,1.559,44.587
468.03250670433044,0.494,1.158,55.093,1.408,48.137,1.559,44.587
468.29707050323486,0.494,1.158,55.093,1.408,48.137,1.559,44.587
468.5628170967102,0.494,1.158,55.093,1.408,48.137,1.559,44.587
468.82779836654663,0.494,1.158,55.093,1.408,48.137,1.559,44.587
469.09253454208374,0.494,1.158,55.093,1.408,48.137,1.559,44.587
469.3583447933197,0.494,1.158,55.093,1.403,48.262,1.559,44.587
469.6233367919922,0.494,1.158,55.093,1.408,48.137,1.559,44.587
469.88877749443054,0.494,1.158,55.093,1.408,48.137,1.559,44.587
470.153840303421,0.499,1.158,55.093,1.408,48.137,1.559,44.587
470.417546749115,0.494,1.153,55.241,1.408,48.137,1.559,44.587
470.683700799942,0.494,1.153,55.241,1.403,48.262,1.554,44.703
470.9492063522339,0.494,1.153,55.241,1.403,48.262,1.554,44.703
471.2143065929413,0.494,1.153,55.241,1.403,48.262,1.554,44.703
471.47864603996277,0.494,1.153,55.241,1.408,48.137,1.554,44.703
471.7439076900482,0.494,1.153,55.241,1.403,48.262,1.554,44.703
472.00942850112915,0.499,1.153,55.241,1.403,48.262,1.559,44.587
472.2745852470398,0.494,1.153,55.241,1.403,48.262,1.559,44.587
472.53907203674316,0.494,1.153,55.241,1.403,48.262,1.559,44.587
472.805073261261,0.499,1.153,55.241,1.403,48.262,1.554,44.703
473.07036685943604,0.494,1.153,55.241,1.403,48.262,1.559,44.587
473.3352403640747,0.494,1.153,55.241,1.403,48.262,1.554,44.703
473.599809885025,0.494,1.153,55.241,1.403,48.262,1.554,44.703
473.8658764362335,0.494,1.153,55.241,1.403,48.262,1.554,44.703
474.1311366558075,0.494,1.153,55.241,1.403,48.262,1.554,44.703
474.3961138725281,0.494,1.153,55.241,1.403,48.262,1.554,44.703
474.6614785194397,0.494,1.153,55.241,1.403,48.262,1.554,44.703
474.9266858100891,0.494,1.149,55.39,1.403,48.262,1.554,44.703
475.1912064552307,0.494,1.153,55.241,1.403,48.262,1.554,44.703
475.45683574676514,0.494,1.153,55.241,1.403,48.262,1.554,44.703
475.72102403640747,0.494,1.153,55.241,1.398,48.389,1.554,44.703
475.9870765209198,0.494,1.153,55.241,1.398,48.389,1.554,44.703
476.25225734710693,0.494,1.153,55.241,1.398,48.389,1.554,44.703
476.5160789489746,0.494,1.149,55.39,1.398,48.389,1.549,44.82
476.7821452617645,0.494,1.149,55.39,1.398,48.389,1.554,44.703
477.04790711402893,0.494,1.149,55.39,1.398,48.389,1.549,44.82
477.3129518032074,0.494,1.149,55.39,1.398,48.389,1.549,44.82
477.57791543006897,0.494,1.149,55.39,1.398,48.389,1.549,44.82
477.84353518486023,0.494,1.149,55.39,1.398,48.389,1.549,44.82
478.10771918296814,0.494,1.149,55.39,1.398,48.389,1.549,44.82
478.3734791278839,0.494,1.149,55.39,1.393,48.515,1.549,44.82
478.6383099555969,0.494,1.149,55.39,1.398,48.389,1.549,44.82
478.9026939868927,0.494,1.149,55.39,1.393,48.515,1.549,44.82
479.16829085350037,0.494,1.149,55.39,1.393,48.515,1.549,44.82
479.4329288005829,0.494,1.149,55.39,1.393,48.515,1.549,44.82
479.6986963748932,0.494,1.149,55.39,1.393,48.515,1.549,44.82
479.9636421203613,0.494,1.144,55.54,1.393,48.515,1.549,44.82
480.22935605049133,0.494,1.144,55.54,1.393,48.515,1.549,44.82
480.4946119785309,0.494,1.144,55.54,1.393,48.515,1.549,44.82
480.7598452568054,0.494,1.144,55.54,1.393,48.515,1.549,44.82
481.0248279571533,0.494,1.144,55.54,1.393,48.515,1.549,44.82
481.2900564670563,0.494,1.144,55.54,1.393,48.515,1.544,44.936
481.555536031723,0.494,1.144,55.54,1.393,48.515,1.549,44.82
481.8202555179596,0.494,1.144,55.54,1.393,48.515,1.549,44.82
482.0845251083374,0.494,1.144,55.54,1.393,48.515,1.544,44.936
482.350643157959,0.494,1.144,55.54,1.393,48.515,1.544,44.936
482.6157305240631,0.494,1.144,55.54,1.388,48.642,1.544,44.936
482.8806781768799,0.494,1.144,55.54,1.393,48.515,1.544,44.936
483.1450011730194,0.494,1.144,55.54,1.388,48.642,1.544,44.936
483.41054606437683,0.494,1.144,55.54,1.388,48.642,1.544,44.936
483.6760973930359,0.494,1.144,55.54,1.388,48.642,1.544,44.936
483.94117999076843,0.494,1.139,55.69,1.388,48.642,1.544,44.936
484.20682644844055,0.494,1.144,55.54,1.388,48.642,1.544,44.936
484.47187972068787,0.494,1.139,55.69,1.388,48.642,1.54,45.053
484.73736906051636,0.494,1.139,55.69,1.388,48.642,1.54,45.053
485.0025432109833,0.494,1.139,55.69,1.388,48.642,1.54,45.053
485.267466545105,0.494,1.139,55.69,1.388,48.642,1.54,45.053
485.53223729133606,0.494,1.139,55.69,1.388,48.642,1.54,45.053
485.7969796657562,0.494,1.139,55.69,1.388,48.642,1.54,45.053
486.06225419044495,0.494,1.139,55.69,1.388,48.642,1.54,45.053
486.32813906669617,0.494,1.139,55.69,1.388,48.642,1.54,45.053
486.5929250717163,0.494,1.139,55.69,1.383,48.769,1.535,45.171
486.85859537124634,0.494,1.139,55.69,1.388,48.642,1.535,45.171
487.1231300830841,0.499,1.134,55.841,1.383,48.769,1.535,45.171
487.3887622356415,0.494,1.139,55.69,1.388,48.642,1.535,45.171
487.65336990356445,0.494,1.134,55.841,1.383,48.769,1.535,45.171
487.9189143180847,0.494,1.134,55.841,1.383,48.769,1.535,45.171
488.1841564178467,0.494,1.134,55.841,1.383,48.769,1.53,45.288
488.44953536987305,0.494,1.134,55.841,1.383,48.769,1.535,45.171
488.7146019935608,0.494,1.134,55.841,1.383,48.769,1.53,45.288
488.9784662723541,0.494,1.134,55.841,1.383,48.769,1.53,45.288
489.2437093257904,0.494,1.134,55.841,1.383,48.769,1.53,45.288
489.5088200569153,0.499,1.134,55.841,1.383,48.769,1.53,45.288
489.7742612361908,0.499,1.134,55.841,1.383,48.769,1.53,45.288
490.0394592285156,0.499,1.139,55.69,1.383,48.769,1.53,45.288
490.3049964904785,0.494,1.139,55.69,1.383,48.769,1.53,45.288
490.5706534385681,0.494,1.139,55.69,1.383,48.769,1.53,45.288
490.83574962615967,0.494,1.139,55.69,1.378,48.897,1.53,45.288
491.10066962242126,0.494,1.139,55.69,1.383,48.769,1.53,45.288
491.3655984401703,0.494,1.139,55.69,1.383,48.769,1.53,45.288
491.63070368766785,0.494,1.139,55.69,1.378,48.897,1.53,45.288
491.89648699760437,0.494,1.139,55.69,1.378,48.897,1.525,45.406
492.1605064868927,0.494,1.139,55.69,1.378,48.897,1.525,45.406
492.42549085617065,0.499,1.139,55.69,1.378,48.897,1.525,45.406
492.6916935443878,0.494,1.144,55.54,1.378,48.897,1.53,45.288
492.95696330070496,0.494,1.144,55.54,1.378,48.897,1.525,45.406
493.2219252586365,0.494,1.144,55.54,1.378,48.897,1.525,45.406
493.4871790409088,0.494,1.144,55.54,1.378,48.897,1.525,45.406
493.7523350715637,0.494,1.144,55.54,1.378,48.897,1.525,45.406
494.0172736644745,0.494,1.144,55.54,1.383,48.769,1.525,45.406
494.28259444236755,0.494,1.144,55.54,1.383,48.769,1.525,45.406
494.5478603839874,0.494,1.144,55.54,1.383,48.769,1.525,45.406
494.8130967617035,0.499,1.144,55.54,1.383,48.769,1.525,45.406
495.0784935951233,0.494,1.144,55.54,1.383,48.769,1.525,45.406
495.3437132835388,0.494,1.144,55.54,1.383,48.769,1.52,45.525
495.6076624393463,0.499,1.144,55.54,1.383,48.769,1.525,45.406
495.8726224899292,0.494,1.149,55.39,1.383,48.769,1.525,45.406
496.1381061077118,0.494,1.149,55.39,1.383,48.769,1.525,45.406
496.4033977985382,0.494,1.149,55.39,1.383,48.769,1.525,45.406
496.66894602775574,0.494,1.149,55.39,1.383,48.769,1.525,45.406
496.93408823013306,0.494,1.149,55.39,1.383,48.769,1.525,45.406
497.19966197013855,0.494,1.149,55.39,1.388,48.642,1.525,45.406
497.4646203517914,0.494,1.149,55.39,1.383,48.769,1.525,45.406
497.7297432422638,0.494,1.149,55.39,1.383,48.769,1.525,45.406
497.99498891830444,0.494,1.149,55.39,1.383,48.769,1.525,45.406
498.26027941703796,0.494,1.149,55.39,1.383,48.769,1.525,45.406
498.52542209625244,0.499,1.149,55.39,1.383,48.769,1.525,45.406
498.790518283844,0.499,1.149,55.39,1.383,48.769,1.525,45.406
499.05553126335144,0.494,1.149,55.39,1.383,48.769,1.525,45.406
499.31996273994446,0.494,1.149,55.39,1.383,48.769,1.52,45.525
499.5852530002594,0.494,1.149,55.39,1.383,48.769,1.525,45.406
499.8509202003479,0.494,1.149,55.39,1.383,48.769,1.52,45.525
500.1160697937012,0.494,1.149,55.39,1.383,48.769,1.52,45.525
500.3804130554199,0.494,1.149,55.39,1.378,48.897,1.52,45.525
500.6458365917206,0.494,1.144,55.54,1.378,48.897,1.52,45.525
500.9110600948334,0.494,1.149,55.39,1.378,48.897,1.52,45.525
501.1767578125,0.494,1.144,55.54,1.378,48.897,1.52,45.525
501.44171476364136,0.494,1.144,55.54,1.378,48.897,1.52,45.525
501.706990480423,0.494,1.139,55.69,1.378,48.897,1.52,45.525
501.97234296798706,0.499,1.144,55.54,1.378,48.897,1.52,45.525
502.2374744415283,0.494,1.139,55.69,1.378,48.897,1.52,45.525
502.5014307498932,0.494,1.139,55.69,1.373,49.025,1.52,45.525
502.76672077178955,0.494,1.139,55.69,1.378,48.897,1.52,45.525
503.03196716308594,0.494,1.139,55.69,1.373,49.025,1.52,45.525
503.2977011203766,0.499,1.139,55.69,1.373,49.025,1.52,45.525
503.563264131546,0.494,1.139,55.69,1.373,49.025,1.515,45.643
503.82789373397827,0.494,1.139,55.69,1.373,49.025,1.515,45.643
504.0925109386444,0.494,1.139,55.69,1.373,49.025,1.515,45.643
504.3577551841736,0.499,1.134,55.841,1.378,48.897,1.515,45.643
504.6237258911133,0.494,1.134,55.841,1.378,48.897,1.515,45.643
504.8885130882263,0.494,1.134,55.841,1.373,49.025,1.515,45.643
505.15282797813416,0.494,1.134,55.841,1.373,49.025,1.515,45.643
505.4191081523895,0.494,1.134,55.841,1.373,49.025,1.515,45.643
505.68382477760315,0.494,1.139,55.69,1.373,49.025,1.515,45.643
505.94854378700256,0.494,1.139,55.69,1.373,49.025,1.515,45.643
506.2135727405548,0.494,1.134,55.841,1.373,49.025,1.515,45.643
506.47967624664307,0.494,1.134,55.841,1.373,49.025,1.515,45.643
506.74482440948486,0.494,1.139,55.69,1.373,49.025,1.515,45.643
507.009948015213,0.494,1.139,55.69,1.369,49.153,1.515,45.643
507.27549266815186,0.494,1.139,55.69,1.373,49.025,1.515,45.643
507.539754152298,0.494,1.139,55.69,1.373,49.025,1.515,45.643
507.8057861328125,0.494,1.139,55.69,1.369,49.153,1.515,45.643
508.07072925567627,0.494,1.144,55.54,1.369,49.153,1.515,45.643
508.3359525203705,0.494,1.139,55.69,1.369,49.153,1.515,45.643
508.6011788845062,0.494,1.144,55.54,1.369,49.153,1.515,45.643
508.86648750305176,0.494,1.144,55.54,1.369,49.153,1.515,45.643
509.13064312934875,0.494,1.144,55.54,1.369,49.153,1.515,45.643
509.3966963291168,0.494,1.144,55.54,1.369,49.153,1.515,45.643
509.6610915660858,0.494,1.144,55.54,1.369,49.153,1.515,45.643
509.92662739753723,0.494,1.144,55.54,1.369,49.153,1.515,45.643
510.19209837913513,0.494,1.144,55.54,1.369,49.153,1.515,45.643
510.4573435783386,0.494,1.144,55.54,1.369,49.153,1.515,45.643
510.72110891342163,0.494,1.144,55.54,1.369,49.153,1.515,45.643
510.98757243156433,0.494,1.144,55.54,1.369,49.153,1.515,45.643
511.2523956298828,0.494,1.144,55.54,1.369,49.153,1.515,45.643
511.5177400112152,0.494,1.144,55.54,1.369,49.153,1.515,45.643
511.7828948497772,0.494,1.144,55.54,1.369,49.153,1.515,45.643
512.0480191707611,0.494,1.144,55.54,1.369,49.153,1.515,45.643
512.3118469715118,0.494,1.144,55.54,1.369,49.153,1.515,45.643
512.5783529281616,0.494,1.144,55.54,1.369,49.153,1.515,45.643
512.8429224491119,0.494,1.144,55.54,1.369,49.153,1.515,45.643
513.1083996295929,0.494,1.144,55.54,1.369,49.153,1.515,45.643
513.3731143474579,0.494,1.144,55.54,1.369,49.153,1.515,45.643
513.6379199028015,0.494,1.139,55.69,1.369,49.153,1.515,45.643
513.9032316207886,0.494,1.139,55.69,1.369,49.153,1.515,45.643
514.1689839363098,0.494,1.139,55.69,1.369,49.153,1.515,45.643
514.4339187145233,0.494,1.139,55.69,1.369,49.153,1.515,45.643
514.6994926929474,0.494,1.139,55.69,1.369,49.153,1.515,45.643
514.9645009040833,0.494,1.139,55.69,1.369,49.153,1.515,45.643
515.2300961017609,0.494,1.139,55.69,1.369,49.153,1.515,45.643
515.4938797950745,0.494,1.139,55.69,1.373,49.025,1.515,45.643
515.7604393959045,0.494,1.139,55.69,1.373,49.025,1.515,45.643
516.0256443023682,0.494,1.139,55.69,1.373,49.025,1.515,45.643
516.2895538806915,0.494,1.139,55.69,1.373,49.025,1.515,45.643
516.5547606945038,0.494,1.139,55.69,1.373,49.025,1.515,45.643
516.820654630661,0.494,1.139,55.69,1.373,49.025,1.52,45.525
517.0859098434448,0.494,1.139,55.69,1.373,49.025,1.52,45.525
517.3512718677521,0.494,1.139,55.69,1.373,49.025,1.52,45.525
517.61598777771,0.494,1.139,55.69,1.373,49.025,1.52,45.525
517.8809401988983,0.494,1.134,55.841,1.373,49.025,1.52,45.525
518.1466472148895,0.494,1.139,55.69,1.378,48.897,1.52,45.525
518.4117107391357,0.499,1.134,55.841,1.378,48.897,1.52,45.525
